更新日期,#genre#
CCTV8,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226005/1/index.m3u8?fmt=ts2hls$IPV4•线路59
CCTV8,http://192.168.6.1:7088/rtp://238.255.2.136:5999$IPV4•线路60
CCTV8,http://111.43.126.240:9003/hls/21/index.m3u8$IPV4•线路61
CCTV8,http://ygbh.site/php/bfgd.php?id=066$IPV4•线路62
CCTV8,http://sh.lnott.top:880/dx08.m3u8$IPV4•线路63
CCTV8,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv8.flv$IPV4•线路64
CCTV8,http://php.cqshushu.ggff.net/jzb.php?id=cctv8&公众号【医工学习日志】$IPV4•线路65
CCTV9,http://112.46.105.20:8009/hls/509/index.m3u8$IPV4•线路1
CCTV9,http://120.76.248.139/live/bfgd/4200000128.m3u8$IPV4•线路2
CCTV9,http://60.29.124.66:6080/hls/20/index.m3u8$IPV4•线路3
CCTV9,http://58.19.43.46:9901/tsfile/live/1028_1.m3u8$IPV4•线路4
CCTV9,http://116.9.204.242:9901/tsfile/live/0009_1.m3u8$IPV4•线路5
CCTV9,http://58.57.40.22:9901/tsfile/live/1009_1.m3u8$IPV4•线路6
CCTV9,http://183.11.239.36:808/hls/27/index.m3u8$IPV4•线路7
CCTV9,http://112.46.85.60:8009/hls/509/index.m3u8$IPV4•线路8
CCTV9,https://piccpndali.v.myalicdn.com/audio/cctv9_2.m3u8$IPV4•线路9
CCTV9,http://www.dsk.cc/php/bfgd.php?id=cctv9&m.m3u8$IPV4•线路10
CCTV9,http://z.b.bkpcp.top/m.php?id=cctv9$IPV4•线路11
CCTV9,https://api.olelive.com/dis/live/CCTV9HD/hls.m3u8$IPV4•线路12
CCTV9,http://www.terrykang.xyz:35455/itv/1000000005000265009.m3u8?cdn=ystenlive$IPV4•线路13
CCTV9,http://dsm.huarunguoji.top:35455/itv/1000000005000265009.m3u8?cdn=ystenlive$IPV4•线路14
CCTV9,http://110.53.52.63:8888/newlive/live/hls/11/live.m3u8$IPV4•线路15
CCTV9,http://58.17.48.228:808/hls/9/index.m3u8$IPV4•线路16
CCTV9,http://www.freetv.top/migu/673168140.m3u8?migutoken=b6b3dff09079aa89b4ea1988e02de40fa003df2db6f755979b0c414bdfffe3225adf1ec44edf5934481e00ada14c3b23dc6e93bb72f70ed2319f17002205dc998b6ce2dde3d00bf5701f8261ec$IPV4•线路17
CCTV9,http://117.144.58.42:35455/gaoma/cctv9.m3u8$IPV4•线路18
CCTV9,http://newtv.fun:35455/gaoma/cctv9.m3u8$IPV4•线路19
CCTV9,https://epg.pw/stream/3c6125aad8eab2287c7cb76da027f3e9673949eec3709dc9f3fd0e3ae9ab4548.m3u8$IPV4•线路20
CCTV9,https://epg.pw/stream/703c0af497d666a2d6b6c245e1487acf4a5e1eca1e25c82595bad5cde7bb3600.m3u8$IPV4•线路21
CCTV9,https://epg.pw/stream/6e15c93f3f9b1acaf6783b0b1a81b84b81181db27b7541281cbeff4d45aa96f5.m3u8$IPV4•线路22
CCTV9,https://epg.pw/stream/ea81fc0f2fac864a17a10c1a7f4d1a32258b45f78172eb9177e7b60db8c9e9b2.m3u8$IPV4•线路23
CCTV9,https://epg.pw/stream/b47a3cc12c2fb1146037bcd9efbf20a23f18dc1815060ccba28410c95abe38d9.m3u8$IPV4•线路24
CCTV9,https://epg.pw/stream/7be75e9d2cac79195be1bcf6a832fecad019d33d83a8f002ab1f7aa70e4abfd9.m3u8$IPV4•线路25
CCTV9,https://epg.pw/stream/970c5e93763e396991b000efbe3e2514ecdf09d5d43970fb1befcc46fdda5a88.m3u8$IPV4•线路26
CCTV9,https://epg.pw/stream/d090313556ba422cd51142acc27df53a5a2ac78f654abd3630a93ee2fa22cb51.m3u8$IPV4•线路27
CCTV9,https://epg.pw/stream/8ed9d7c3d80e951d144c16e49df97faccee81760765d6c44cbde00668cc98bf6.m3u8$IPV4•线路28
CCTV9,https://epg.pw/stream/dffb0bf94d817668a2a1e69554f375454d60d8c5a13cca40472edf682b38ecbd.m3u8$IPV4•线路29
CCTV9,https://epg.pw/stream/9795b80e68496fc07137b3cb2e530bcac9a353550d64dfa84a65ef2b845b54b7.m3u8$IPV4•线路30
CCTV9,http://103.1.169.56/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078603.m3u8$IPV4•线路31
CCTV9,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cctv9hd&apiKey=73c963d13814ce7d0e4743c5e7d033cc$IPV4•线路32
CCTV9,http://goo.bkpcp.top/mg/cctv9$IPV4•线路33
CCTV9,http://push-rtmp-hs-spe-f5.douyincdn.com/live/tv9ol0p1qaz2wsx3edc4rfv5tgb6yhn7ujm8i.flv$IPV4•线路34
CCTV9,http://124.93.18.238:9003//hls/9/index.m3u8$IPV4•线路35
CCTV9,http://183.184.10.34:9003//hls/10/index.m3u8$IPV4•线路36
CCTV9,http://ttkx.cc:1380/公开源/mg9.php?id=cctv9$IPV4•线路37
CCTV9,http://59.188.94.126:35455/bptv/10000100000000050000000003870752.m3u8$IPV4•线路38
CCTV9,http://59.188.94.126:35455/bptv/10000100000000050000000005002664.m3u8$IPV4•线路39
CCTV9,http://106.52.196.79:80/TV/mui.php?id=cctv9$IPV4•线路40
CCTV9,http://39.135.135.38/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8$IPV4•线路41
CCTV9,http://39.134.67.108/PLTV/88888888/224/3221225676/1.m3u8$IPV4•线路42
CCTV9,http://m.061899.xyz/mg/cctv9$IPV4•线路43
CCTV9,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv9$IPV4•线路44
CCTV9,https://iptv.catvod.com/live.php?id=CCTV9%E7%BA%AA%E5%BD%95$IPV4•线路45
CCTV9,https://iptv.catvod.com/live.php?id=CCTV-9%20%E7%BA%AA%E5%BD%95$IPV4•线路46
CCTV9,http://36.36.200.196:44330/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路47
CCTV9,http://111.29.9.33:6610/000000001000/1000000001000014583/index.m3u8?channel-id=bestzb&Contentid=1000000001000014583&livemode=1&stbId=3$IPV4•线路48
CCTV9,http://111.48.34.138/000000001000PLTV/88888888/224/3221229864/1.m3u8$IPV4•线路49
CCTV9,http://111.48.34.138/000000001000PLTV/88888888/224/3221230330/1.m3u8$IPV4•线路50
CCTV9,http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226571/.m3u8$IPV4•线路51
CCTV9,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226726/1.m3u8$IPV4•线路52
CCTV9,http://219.150.217.47:6610/PLTV1/200/index.m3u8?icpid=dxrm1$IPV4•线路53
CCTV9,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000319/index.m3u8$IPV4•线路54
CCTV9,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226031/1/index.m3u8?fmt=ts2hls$IPV4•线路55
CCTV9,http://192.168.6.1:7088/rtp://238.255.2.155:5999$IPV4•线路56
CCTV9,http://111.43.126.240:9003/hls/22/index.m3u8$IPV4•线路57
CCTV9,http://ygbh.site/php/bfgd.php?id=128$IPV4•线路58
CCTV9,http://sh.lnott.top:880/dx09.m3u8$IPV4•线路59
CCTV9,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv9.flv$IPV4•线路60
CCTV9,http://php.cqshushu.ggff.net/jzb.php?id=cctv9&公众号【医工学习日志】$IPV4•线路61
CCTV10,http://59.188.94.126:35455/bptv/10000100000000050000000003870753.m3u8$IPV4•线路1
CCTV10,http://58.57.40.22:9901/tsfile/live/1010_1.m3u8$IPV4•线路2
CCTV10,http://112.46.105.20:8009/hls/506/index.m3u8$IPV4•线路3
CCTV10,http://120.76.248.139/live/bfgd/4200000129.m3u8$IPV4•线路4
CCTV10,http://60.29.124.66:6080/hls/21/index.m3u8$IPV4•线路5
CCTV10,http://183.11.239.36:808/hls/28/index.m3u8$IPV4•线路6
CCTV10,https://piccpndali.v.myalicdn.com/audio/cctv10_2.m3u8$IPV4•线路7
CCTV10,http://182.150.23.74:808/hls/10/index.m3u8$IPV4•线路8
CCTV10,http://www.dsk.cc/php/bfgd.php?id=cctv10&m.m3u8$IPV4•线路9
CCTV10,http://z.b.bkpcp.top/m.php?id=cctv10$IPV4•线路10
CCTV10,https://api.olelive.com/dis/live/CCTV10HD/hls.m3u8$IPV4•线路11
CCTV10,http://www.terrykang.xyz:35455/itv/1000000005000265010.m3u8?cdn=ystenlive$IPV4•线路12
CCTV10,http://dsm.huarunguoji.top:35455/itv/1000000005000265010.m3u8?cdn=ystenlive$IPV4•线路13
CCTV10,http://110.53.52.63:8888/newlive/live/hls/12/live.m3u8$IPV4•线路14
CCTV10,http://58.17.48.228:808/hls/10/index.m3u8$IPV4•线路15
CCTV10,http://www.freetv.top/migu/624878405.m3u8?migutoken=994dc87ce4767211215bbc02fa208301259959a2d995deb9996c41b650e244fc75c3d5bae41d623bed5ba96aa38c7ea483d856771c119f74e8bb93fb60dc8304e146d0bf46405e88554d84e414$IPV4•线路16
CCTV10,http://117.144.58.42:35455/gaoma/cctv10.m3u8$IPV4•线路17
CCTV10,http://newtv.fun:35455/gaoma/cctv10.m3u8$IPV4•线路18
CCTV10,https://www.freetv.top/migu/624878405.m3u8?migutoken=b1b22121df2bcd800e793b36913fab68d316021b76f648524809136fb73c1f61bca55e7a5b0562383be65dfcb00d638501b42d41f4e66fc266c568cf7a9986d9178f59c8f802bee2700c475a63$IPV4•线路19
CCTV10,https://epg.pw/stream/65a98eb1bc5fc38505f2c025c2f0c88f31429e43104486845616deb65bf9c895.m3u8$IPV4•线路20
CCTV10,https://epg.pw/stream/401de7367171f8520986809ac44477892e5b1a44b6b1be3a26f7abd3ee06543f.m3u8$IPV4•线路21
CCTV10,https://epg.pw/stream/cc782ceeaaa1103be2593c8ad493ee337d4abd4f903f28d9fa21016020914069.m3u8$IPV4•线路22
CCTV10,https://epg.pw/stream/9de0bef9e9dd470c9290b2b3acec6ebe2a675cb48b8ed646498673e98af00659.m3u8$IPV4•线路23
CCTV10,https://epg.pw/stream/c204aa368ad71a02d82a4c38ec4aed8274d5e6fb605cf89b92b744b701031641.m3u8$IPV4•线路24
CCTV10,https://epg.pw/stream/fc095c2e45f516623d6bf521076f6599f916db498d61c38dca8d9a7c7a626f62.m3u8$IPV4•线路25
CCTV10,https://epg.pw/stream/29806059eb936e2abfc8b61bd53f1b6fe901050316c0a6c9e9b03df8f6e48eda.m3u8$IPV4•线路26
CCTV10,https://epg.pw/stream/e870050e79faf90d424c5b864c075bb54d74c5ad53e47ff5e5b256967332a861.m3u8$IPV4•线路27
CCTV10,https://epg.pw/stream/702a248005dd0225d8ed1dfb970e3a9bf4c3c41c0369865e4844b6130b4ff0d0.m3u8$IPV4•线路28
CCTV10,http://103.1.169.56/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078703.m3u8$IPV4•线路29
CCTV10,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cctv10hd&apiKey=73c963d13814ce7d0e4743c5e7d033cc$IPV4•线路30
CCTV10,http://goo.bkpcp.top/mg/cctv10$IPV4•线路31
CCTV10,http://push-rtmp-hs-spe-f5.douyincdn.com/live/tv10p1qaz2wsx3edc4rfv5tgb6yhn7ujm8ik.flv$IPV4•线路32
CCTV10,http://124.93.18.238:9003//hls/10/index.m3u8$IPV4•线路33
CCTV10,http://183.184.10.34:9003//hls/11/index.m3u8$IPV4•线路34
CCTV10,http://ttkx.cc:1380/公开源/mg9.php?id=cctv10$IPV4•线路35
CCTV10,http://39.164.160.249:9901/tsfile/live/0010_1.m3u8$IPV4•线路36
CCTV10,http://106.52.196.79:80/TV/mui.php?id=cctv10$IPV4•线路37
CCTV10,http://39.135.135.75/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8$IPV4•线路38
CCTV10,http://39.134.67.108/PLTV/88888888/224/3221225677/1.m3u8$IPV4•线路39
CCTV10,https://zby.130519.xyz/PLTV/11/224/3221225743/index.m3u8$IPV4•线路40
CCTV10,https://zby.130519.xyz/PLTV/11/224/3221226169/index.m3u8$IPV4•线路41
CCTV10,http://m.061899.xyz/mg/cctv10$IPV4•线路42
CCTV10,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10$IPV4•线路43
CCTV10,https://iptv.catvod.com/live.php?id=CCTV10%E7%A7%91%E6%95%99$IPV4•线路44
CCTV10,https://iptv.catvod.com/live.php?id=CCTV-10%20%E7%A7%91%E6%95%99$IPV4•线路45
CCTV10,http://36.36.200.196:44330/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路46
CCTV10,http://111.29.9.33:6610/000000001000/1000000001000023734/index.m3u8?channel-id=bestzb&Contentid=1000000001000023734&livemode=1&stbId=3$IPV4•线路47
CCTV10,http://111.48.34.138/000000001000PLTV/88888888/224/3221229874/1.m3u8$IPV4•线路48
CCTV10,http://111.48.34.138/000000001000PLTV/88888888/224/3221230491/1.m3u8$IPV4•线路49
CCTV10,http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226680/.m3u8$IPV4•线路50
CCTV10,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226528/1.m3u8$IPV4•线路51
CCTV10,http://219.150.217.47:6610/PLTV1/220/index.m3u8?icpid=dxrm1$IPV4•线路52
CCTV10,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000321/index.m3u8$IPV4•线路53
CCTV10,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225685/1/index.m3u8?fmt=ts2hls$IPV4•线路54
CCTV10,http://192.168.6.1:7088/rtp://238.255.2.13:5999$IPV4•线路55
CCTV10,http://111.43.126.240:9003/hls/23/index.m3u8$IPV4•线路56
CCTV10,http://ygbh.site/php/bfgd.php?id=129$IPV4•线路57
CCTV10,http://sh.lnott.top:880/dx10.m3u8$IPV4•线路58
CCTV10,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv10.flv$IPV4•线路59
CCTV10,http://php.cqshushu.ggff.net/jzb.php?id=cctv10&公众号【医工学习日志】$IPV4•线路60
CCTV11,http://59.188.94.126:35455/bptv/10000100000000050000000003870754.m3u8$IPV4•线路1
CCTV11,http://58.57.40.22:9901/tsfile/live/1011_1.m3u8$IPV4•线路2
CCTV11,http://120.76.248.139/live/bfgd/4200000130.m3u8$IPV4•线路3
CCTV11,http://1b6467f415.iok.la:9931/tsfile/live/1031_1.m3u8$IPV4•线路4
CCTV11,https://piccpndali.v.myalicdn.com/audio/cctv11_2.m3u8$IPV4•线路5
CCTV11,http://183.11.239.36:808/hls/29/index.m3u8$IPV4•线路6
CCTV11,http://182.150.23.74:808/hls/11/index.m3u8$IPV4•线路7
CCTV11,http://www.dsk.cc/php/bfgd.php?id=cctv11&m.m3u8$IPV4•线路8
CCTV11,http://z.b.bkpcp.top/m.php?id=cctv11$IPV4•线路9
CCTV11,https://api.olelive.com/dis/live/CCTV11HD/hls.m3u8$IPV4•线路10
CCTV11,http://www.terrykang.xyz:35455/itv/1000000005000265011.m3u8?cdn=ystenlive$IPV4•线路11
CCTV11,http://dsm.huarunguoji.top:35455/itv/1000000005000265011.m3u8?cdn=ystenlive$IPV4•线路12
CCTV11,http://110.53.52.63:8888/newlive/live/hls/13/live.m3u8$IPV4•线路13
CCTV11,http://www.freetv.top/migu/667987558.m3u8?migutoken=00a21f1483e571da068c555e3eea928f7c6183b26d7acc2afe9bb5e115f0005e02b6118176789d76765ae297bd6dfe4e14966e64415f0781535d91ed266aac177d6ff10fa6358e0eedddc2223b$IPV4•线路14
CCTV11,http://117.144.58.42:35455/gaoma/cctv11.m3u8$IPV4•线路15
CCTV11,http://newtv.fun:35455/gaoma/cctv11.m3u8$IPV4•线路16
CCTV11,https://www.freetv.top/migu/667987558.m3u8?migutoken=dbfc420c420e30228efe23e562fc0ee670a65ddac45cc355845b855f27a4e5ba04a7e18d73eb58be7427a4bed6ef9056659fbcf58979a56ccbe84899cfdf0644fc1215333ca6210639196795f2$IPV4•线路17
CCTV11,http://1.itv.nctv.top:35455/itv/1000000005000265011.m3u8?cdn=ystenlive$IPV4•线路18
CCTV11,https://epg.pw/stream/6ba4b8f02bff74ce5171e23abaeba2663203fa82ab49744698d429566f706afe.m3u8$IPV4•线路19
CCTV11,https://epg.pw/stream/6f61eba32746c798d391420aca7d2930c935f7b1685d0658779afebd1a7bd7e8.m3u8$IPV4•线路20
CCTV11,https://epg.pw/stream/d4738f1169eee02cdecc574ad792d73d59b14625041534857a4b2b5307d805ca.m3u8$IPV4•线路21
CCTV11,https://epg.pw/stream/1980a78116511f29dafdfa41489fce7e543496c6b77c79ae56edeb3406470caa.m3u8$IPV4•线路22
CCTV11,https://epg.pw/stream/e8cb58c512c39793bc5ee70927943686afee340bb88e6eb248c59cb66f486ab5.m3u8$IPV4•线路23
CCTV11,https://epg.pw/stream/b02e1cf7cf2d09293117e05e8f4d01d41f446e0421d1322ea2d837833b0cfab3.m3u8$IPV4•线路24
CCTV11,https://epg.pw/stream/bc7a1eb4400808493910d62acee1241f087ccb3119f4062ccba3a51c2cd5c7ca.m3u8$IPV4•线路25
CCTV11,https://epg.pw/stream/605faef0eb1fa45fe01a821b6f36921947c09db096d950b9579686eaba936eea.m3u8$IPV4•线路26
CCTV11,https://epg.pw/stream/6bd8aef957f073e623819531540eb8a82b74577139a1cefc74ade6b198de5120.m3u8$IPV4•线路27
CCTV11,http://103.1.169.56/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078803.m3u8$IPV4•线路28
CCTV11,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cctv11hd&apiKey=73c963d13814ce7d0e4743c5e7d033cc$IPV4•线路29
CCTV11,http://goo.bkpcp.top/mg/cctv11$IPV4•线路30
CCTV11,http://push-rtmp-hs-spe-f5.douyincdn.com/live/tv11qaz2wsx3edc4rfv5tgb6yhn7ujm8ik9ol.flv$IPV4•线路31
CCTV11,http://124.93.18.238:9003//hls/11/index.m3u8$IPV4•线路32
CCTV11,http://ttkx.cc:1380/公开源/mg9.php?id=cctv11$IPV4•线路33
CCTV11,http://39.164.160.249:9901/tsfile/live/0011_1.m3u8$IPV4•线路34
CCTV11,http://113.57.111.4:1111/tsfile/live/1010_1.m3u8$IPV4•线路35
CCTV11,http://106.52.196.79:80/TV/mui.php?id=cctv11$IPV4•线路36
CCTV11,http://39.135.135.82/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8$IPV4•线路37
CCTV11,http://39.134.67.108/PLTV/88888888/224/3221225517/1.m3u8$IPV4•线路38
CCTV11,https://zby.130519.xyz/PLTV/11/224/3221226101/index.m3u8$IPV4•线路39
CCTV11,https://zby.130519.xyz/PLTV/11/224/3221226145/index.m3u8$IPV4•线路40
CCTV11,http://m.061899.xyz/mg/cctv11$IPV4•线路41
CCTV11,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv11$IPV4•线路42
CCTV11,https://iptv.catvod.com/live.php?id=CCTV11%E6%88%8F%E6%9B%B2$IPV4•线路43
CCTV11,https://iptv.catvod.com/live.php?id=CCTV-11%20%E6%88%8F%E6%9B%B2$IPV4•线路44
CCTV11,http://36.36.200.196:44330/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路45
CCTV11,http://111.29.9.33:6610/000000001000/1000000002000019789/index.m3u8?channel-id=bestzb&Contentid=1000000002000019789&livemode=1&stbId=3$IPV4•线路46
CCTV11,http://111.48.34.138/000000001000PLTV/88888888/224/3221229869/1.m3u8$IPV4•线路47
CCTV11,http://111.48.34.138/000000001000PLTV/88888888/224/3221230444/1.m3u8$IPV4•线路48
CCTV11,http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226684/.m3u8$IPV4•线路49
CCTV11,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226546/1.m3u8$IPV4•线路50
CCTV11,http://219.150.217.47:6610/PLTV1/240/index.m3u8?icpid=dxrm1$IPV4•线路51
CCTV11,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000344/index.m3u8$IPV4•线路52
CCTV11,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225746/1/index.m3u8?fmt=ts2hls$IPV4•线路53
CCTV11,http://192.168.6.1:7088/rtp://238.255.2.14:5999$IPV4•线路54
CCTV11,http://111.43.126.240:9003/hls/24/index.m3u8$IPV4•线路55
CCTV11,http://ygbh.site/php/bfgd.php?id=130$IPV4•线路56
CCTV11,http://sh.lnott.top:880/dx11.m3u8$IPV4•线路57
CCTV11,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv11.flv$IPV4•线路58
CCTV11,http://php.cqshushu.ggff.net/jzb.php?id=cctv11&公众号【医工学习日志】$IPV4•线路59
CCTV12,http://59.188.94.126:35455/bptv/10000100000000050000000003870755.m3u8$IPV4•线路1
CCTV12,http://58.57.40.22:9901/tsfile/live/1012_1.m3u8$IPV4•线路2
CCTV12,http://112.46.105.20:8009/hls/507/index.m3u8$IPV4•线路3
CCTV12,http://120.76.248.139/live/bfgd/4200000131.m3u8$IPV4•线路4
CCTV12,http://58.19.43.46:9901/tsfile/live/1031_1.m3u8$IPV4•线路5
CCTV12,http://183.11.239.36:808/hls/30/index.m3u8$IPV4•线路6
CCTV12,http://112.46.85.60:8009/hls/507/index.m3u8$IPV4•线路7
CCTV12,https://piccpndali.v.myalicdn.com/audio/cctv12_2.m3u8$IPV4•线路8
CCTV12,http://www.dsk.cc/php/bfgd.php?id=cctv12&m.m3u8$IPV4•线路9
CCTV12,http://z.b.bkpcp.top/m.php?id=cctv12$IPV4•线路10
CCTV12,https://api.olelive.com/dis/live/CCTV12HD/hls.m3u8$IPV4•线路11
CCTV12,http://www.terrykang.xyz:35455/itv/1000000005000265012.m3u8?cdn=ystenlive$IPV4•线路12
CCTV12,http://dsm.huarunguoji.top:35455/itv/1000000005000265012.m3u8?cdn=ystenlive$IPV4•线路13
CCTV12,http://110.53.52.63:8888/newlive/live/hls/14/live.m3u8$IPV4•线路14
CCTV12,http://www.freetv.top/migu/673168185.m3u8?migutoken=21a3954b28c73a4240272889ec94c3318c23068f666c79e61379cb154a890e4e7e3c998a578b29a381972f128751898531cb713221ff95385afec91149321ad772e31489fa01e553c8223e976a$IPV4•线路15
CCTV12,http://117.144.58.42:35455/gaoma/cctv12.m3u8$IPV4•线路16
CCTV12,http://newtv.fun:35455/gaoma/cctv12.m3u8$IPV4•线路17
CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=876a940958defb8a6514e54b9a992f0208f7db15754439ec4131d690bb68982f44bdfa6edbdbbdaf91035ca931a5577a8de3f1af81b18ee26104662899818f2703ab8bf49c63365ef4c1abb782$IPV4•线路18
CCTV12,https://epg.pw/stream/61ec8e0d4e9bc58f9bcf51be1930765b2a6a982ecd21f383dc33cb85d1422a72.m3u8$IPV4•线路19
CCTV12,https://epg.pw/stream/51337667e5647403507b5d7923c277b8154168e635f0401f2a4221c4d2ef9861.m3u8$IPV4•线路20
CCTV12,https://epg.pw/stream/73e76f84f85f78d63807bfb8e51dff03850f7d1cafd1c6521d6eb45272bc4ead.m3u8$IPV4•线路21
CCTV12,https://epg.pw/stream/6f4520a649957c1068efd36c848b994de2752266a929a4f9a50dba84b9baf9b7.m3u8$IPV4•线路22
CCTV12,https://epg.pw/stream/b73ee2b727afd85eba854a5fed7ea89a3d35e04d7bc047e3189539033a645bfa.m3u8$IPV4•线路23
CCTV12,https://epg.pw/stream/c99788db623352c3037b4420e8be2def471002262ad20a2699a96248a6f3835b.m3u8$IPV4•线路24
CCTV12,https://epg.pw/stream/b6322d2366419f8dc6b9c22f706707832b478b77a483eee013670df2ab6d396e.m3u8$IPV4•线路25
CCTV12,https://epg.pw/stream/582d8a9690ce72b7c6c321c1963f47ac34af5a23135782a4d39e2aa5676f8b02.m3u8$IPV4•线路26
CCTV12,https://epg.pw/stream/aedb71e61961cd2a5a5b9a8a83b8ae489c9408e6b420593aecb92cc36de628fe.m3u8$IPV4•线路27
CCTV12,https://epg.pw/stream/901a39546fb308f54fff8b3949e72914fce24269b843adb55d79a7992c48687a.m3u8$IPV4•线路28
CCTV12,http://103.1.169.56/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024078903.m3u8$IPV4•线路29
CCTV12,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cctv12hd&apiKey=73c963d13814ce7d0e4743c5e7d033cc$IPV4•线路30
CCTV12,http://goo.bkpcp.top/mg/cctv12$IPV4•线路31
CCTV12,http://push-rtmp-hs-spe-f5.douyincdn.com/live/tv12wsx3edc4rfv5tgb6yhn7ujm8ik9ol0p1q.flv$IPV4•线路32
CCTV12,http://124.93.18.238:9003//hls/12/index.m3u8$IPV4•线路33
CCTV12,http://183.184.10.34:9003//hls/13/index.m3u8$IPV4•线路34
CCTV12,http://ttkx.cc:1380/公开源/mg9.php?id=cctv12$IPV4•线路35
CCTV12,http://120.238.94.10:9901/tsfile/live/1030_1.m3u8$IPV4•线路36
CCTV12,http://113.101.119.27:808/hls/124/index.m3u8$IPV4•线路37
CCTV12,http://106.52.196.79:80/TV/mui.php?id=cctv12$IPV4•线路38
CCTV12,http://39.135.135.11/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8$IPV4•线路39
CCTV12,http://39.134.67.108/PLTV/88888888/224/3221225669/1.m3u8$IPV4•线路40
CCTV12,https://zby.130519.xyz/PLTV/11/224/3221226103/index.m3u8$IPV4•线路41
CCTV12,https://zby.130519.xyz/PLTV/11/224/3221226126/index.m3u8$IPV4•线路42
CCTV12,http://m.061899.xyz/mg/cctv12$IPV4•线路43
CCTV12,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv12$IPV4•线路44
CCTV12,https://iptv.catvod.com/live.php?id=CCTV12%E7%A4%BE%E4%BC%9A%E4%B8%8E%E6%B3%95$IPV4•线路45
CCTV12,https://iptv.catvod.com/live.php?id=CCTV-12%20%E7%A4%BE%E4%BC%9A%E4%B8%8E%E6%B3%95$IPV4•线路46
CCTV12,http://36.36.200.196:44330/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路47
CCTV12,http://111.29.9.33:6610/000000001000/1000000001000001640/index.m3u8?channel-id=bestzb&Contentid=1000000001000001640&livemode=1&stbId=3$IPV4•线路48
CCTV12,http://111.48.34.138/000000001000PLTV/88888888/224/3221229897/1.m3u8$IPV4•线路49
CCTV12,http://111.48.34.138/000000001000PLTV/88888888/224/3221230363/1.m3u8$IPV4•线路50
CCTV12,http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226560/.m3u8$IPV4•线路51
CCTV12,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226560/1.m3u8$IPV4•线路52
CCTV12,http://219.150.217.47:6610/PLTV1/260/index.m3u8?icpid=dxrm1$IPV4•线路53
CCTV12,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000322/index.m3u8$IPV4•线路54
CCTV12,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225747/1/index.m3u8?fmt=ts2hls$IPV4•线路55
CCTV12,http://192.168.6.1:7088/rtp://238.255.2.15:5999$IPV4•线路56
CCTV12,http://111.43.126.240:9003/hls/25/index.m3u8$IPV4•线路57
CCTV12,http://ygbh.site/php/bfgd.php?id=131$IPV4•线路58
CCTV12,http://sh.lnott.top:880/dx12.m3u8$IPV4•线路59
CCTV12,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv12.flv$IPV4•线路60
CCTV12,http://php.cqshushu.ggff.net/jzb.php?id=cctv12&公众号【医工学习日志】$IPV4•线路61
